,Unnamed: 0.1,Unnamed: 0,Index,Formula,K,Rb,Cs,MA,FA,Ca,Sr,Ba,Ge,Sn,Pb,Cl,Br,I,A_ion_rad,A_BP,A_MP,A_dens,A_at_wt,A_EA,A_IE,A_hof,A_hov,A_En,A_at_num,A_period,B_ion_rad,B_BP,B_MP,B_dens,B_at_wt,B_EA,B_IE,B_hof,B_hov,B_En,B_at_num,B_period,X_ion_rad,X_BP,X_MP,X_dens,X_at_wt,X_EA,X_IE,X_hof,X_hov,X_En,X_at_num,X_period,t,o,tao,Cubic,Tetra,Ortho,Hex,PBE,HSE,Expt,Decomp(PBE),Decomp(HSE),Band gap(HSE-mf1),A_En_mull,B_En_mull,X_En_mull,x(S),CBM,VBM,n_abs(%),n_cu(%),n_STH(%)
2377,61669,61669,21490,FABa0.125Ca0.250Pb0.250Sn0.250Sr0.125I3,0.0,0.0,0.0,0.0,1.0,0.25,0.13,0.13,0.0,0.25,0.25,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.17,2130.63,809.94,5.82,119.62,-8.75,635.02,7.15,190.37,1.55,49.75,5.13,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9924673813093086,0.5318181818181817,3.6842183729444855,0,0,0,1,0,1,0,0.09483530606125,0.0254414784741834,2.4458844439750016,4.444730055,3.2454250805,6.755968955,5.365818552271832,-0.2971236697156694,2.1487607742593324,31.56,42.52,13.419312
395,16072,16072,5751,CsCa0.125Ge0.125Pb0.250Sn0.375Sr0.125Cl3,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13,0.38,0.25,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.12,2399.13,760.27,6.75,121.35,47.38,682.28,9.96,231.6,1.81,50.5,5.0,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8567334720860899,0.6187845303867404,4.142456086964232,1,0,0,0,0,1,0,-0.2426978920150002,-0.1803533833500004,2.447572398000005,2.1826697585,3.7812075689999998,8.290921785,5.426070108287079,-0.23771609071292388,2.2098563072870814,31.56,42.52,13.419312
952,28106,28106,10299,FABa0.250Pb0.375Sn0.125Sr0.250I3,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.13,0.38,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.26,2051.38,799.38,6.7,148.78,1.38,619.99,6.74,172.28,1.58,60.5,5.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9666517557839218,0.5727272727272726,3.626414287304396,0,1,0,0,0,1,0,0.1120062847605,-0.0055441313451407,2.4502470945750043,4.444730055,3.2200325455,6.755968955,5.357395608355568,-0.3077279389319345,2.14251915564307,31.56,42.52,13.419312
76,3079,3079,1454,MABa0.125Pb0.125Sn0.500Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.13,0.0,0.5,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.22,2364.38,713.39,6.16,124.33,25.75,643.98,7.25,219.17,1.62,51.75,5.25,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.903525331516144,0.5545454545454545,3.89194286412562,1,0,0,0,0,1,0,-0.0044876053834969,-0.0438683792564717,2.3109018333500013,4.845206607,3.4706413195,6.755968955,5.532953162977005,-0.06249775369799582,2.2484040796520057,37.63,35.66,13.418858
1416,38020,38020,14423,MABa0.250Pb0.125Sn0.500Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.25,0.0,0.5,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.24,2417.25,708.39,6.29,130.54,40.25,638.15,7.22,219.59,1.61,54.0,5.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8982722772631432,0.5636363636363636,3.9013390609471226,0,0,1,0,0,1,0,-0.0060834578180729,-0.0707377641965727,2.2789299327000045,4.845206607,3.51557056,6.755968955,5.547204940210244,-0.03226002613975898,2.2466699065602453,39.19,34.24,13.418656
65,2457,2457,1433,MACa0.375Ge0.125Pb0.500I3,0.0,0.0,0.0,1.0,0.0,0.38,0.0,0.0,0.13,0.0,0.5,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.08,2058.75,868.76,6.92,127.71,11.5,674.19,9.56,188.74,1.79,52.5,5.0,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.942090437129638,0.4909090909090909,3.9165967966643938,1,0,0,0,0,1,0,0.0412028732641825,-0.0126124254335877,2.2619870098249977,4.845206607,3.5533484335,6.755968955,5.559075935168883,-0.011917569743616463,2.250069440081381,39.97,33.57,13.417928999999999
414,16113,16113,5778,CsCa0.125Ge0.375Sn0.500Cl3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.38,0.5,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.03,2822.75,845.87,5.84,91.59,86.0,713.81,16.59,289.88,1.86,39.5,4.5,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8838834764831842,0.569060773480663,3.979169055431475,1,0,0,0,0,1,0,-0.3416513003124996,-0.2152346149199996,2.319131752624995,2.1826697585,4.144735391499999,8.290921785,5.5266079702796835,-0.07295790603281427,2.2461738465921806,37.23,36.04,13.417691999999999
1963,50996,50996,18631,RbGeBr1.625Cl1.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.458,0.542,0.0,1.61,961.0,312.63,1.53,85.47,46.89,403.0,2.34,69.2,0.82,37.0,5.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.89,289.38,222.97,3.16,59.53,335.69,1190.87,4.33,12.65,3.05,26.75,3.54,0.8966933819394625,0.4603174603174603,4.179052296064928,0,0,0,1,0,1,0,-0.2747435268875002,-0.1563471022469998,2.267210187150001,2.3313974635,4.571174515,7.910862904,5.5521749097977375,-0.021430183777263467,2.2457800033727375,39.58,33.9,13.41762
1320,35913,35913,13738,MACa0.125Ge0.250Sn0.375Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.13,0.25,0.0,0.25,0.38,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.09,2488.63,891.8,4.9,89.58,13.88,667.35,13.77,246.02,1.6,38.75,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.939226940360247,0.4954545454545454,3.909681448903449,0,0,1,0,0,1,0,0.0587770636283926,0.0294601405406192,2.2705250741500063,4.845206607,3.5302360445,6.755968955,5.551825358896656,-0.023437178178347118,2.247087895971659,39.58,33.9,13.41762
2501,62769,62769,21700,FABa0.375Ge0.250Pb0.250Sn0.125I3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.25,0.13,0.25,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.19,2421.25,891.93,6.43,136.29,53.13,646.56,13.05,216.92,1.66,55.75,5.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9866121165228228,0.5409090909090909,3.667440633759303,0,0,0,1,0,1,0,0.098613376874,0.0243408340333789,2.399791586900001,4.444730055,3.6258985334999996,6.755968955,5.486113577497832,-0.15378221595216868,2.2460093709478324,33.67,39.85,13.417495
1418,38035,38035,14428,MABa0.250Pb0.250Sn0.375Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.25,0.0,0.38,0.25,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.24,2310.63,720.33,6.79,141.6,38.88,639.01,6.92,205.53,1.66,58.0,5.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8982722772631432,0.5636363636363636,3.9013390609471226,0,0,1,0,0,1,0,-0.002599672306507,-0.0817074767404251,2.2872260737249994,4.845206607,3.5129276634999997,6.755968955,5.546370646098363,-0.03724239076413727,2.2499836829608624,38.79,34.59,13.417461000000001
1223,33710,33710,12351,CsBa0.125Ge0.625Sn0.250Cl3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.63,0.25,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.01,2920.63,1008.72,5.6,92.22,98.75,716.32,22.68,299.06,1.86,39.5,4.5,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8901521536213628,0.5580110497237569,3.959319717363868,0,1,0,0,0,1,0,-0.2807152685249999,-0.1376051542197497,2.2844647108000027,2.1826697585,4.2238150005,8.290921785,5.547537859120207,-0.034694496279794595,2.249770214520208,38.79,34.59,13.417461000000001
1300,34877,34877,12896,MAPb0.625Sr0.375I3,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.0,0.0,0.63,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.22,1885.0,766.16,8.05,162.36,5.75,653.25,6.06,162.53,1.81,65.5,5.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.903525331516144,0.5545454545454545,3.89194286412562,0,0,1,0,0,1,0,0.0032438797021523,-0.1676551646857495,2.344506118225001,4.845206607,3.41503685,6.755968955,5.515109329478505,-0.09714372963399609,2.2473623885910046,36.0,37.27,13.417200000000001
96,3476,3476,1665,MABa0.125Ca0.125Pb0.625Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.13,0.13,0.13,0.0,0.0,0.63,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.2,1950.63,769.91,8.05,162.63,21.75,652.46,6.07,165.16,1.81,65.5,5.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9088401864074152,0.5454545454545454,3.885859002390142,1,0,0,0,0,1,0,0.0580747628232002,-0.0382832318331698,2.2942239933749997,4.845206607,3.4938573515,6.755968955,5.54033571138828,-0.04677628529922062,2.247447708075779,38.42,34.92,13.416264000000002
2235,59682,59682,20850,FAGe0.500Pb0.125Sr0.375I3,0.0,0.0,0.0,0.0,1.0,0.0,0.38,0.0,0.5,0.0,0.13,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.06,2427.0,1071.58,5.03,95.06,10.75,676.55,19.57,240.73,1.65,40.5,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.025955544482322,0.4818181818181818,3.819067732557482,0,0,0,1,0,1,0,0.0881323795976498,0.0389795841815928,2.439742566974997,4.444730055,3.561691695,6.755968955,5.466545028977164,-0.19332625451033514,2.246416312464662,31.98,41.95,13.415610000000001
2802,66945,66945,22960,CsGeBr1.125Cl1.625I0.250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.542,0.375,0.083,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.9,292.12,225.21,3.32,59.74,335.27,1189.17,4.37,12.79,3.04,26.75,3.54,0.9291944705844882,0.4578947368421053,4.069298127754938,0,0,0,1,0,1,0,-0.4332842337524994,-0.3196133135799998,2.421517241274992,2.1826697585,4.571174515,7.899876746,5.474889470676924,-0.17586914996057224,2.24564809131442,32.84,40.85,13.415140000000001
2654,66702,66702,22761,Cs0.750FA0.125K0.125GeBr3,0.13,0.0,0.75,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.81,877.0,312.51,1.65,110.2,41.24,440.26,2.67,64.04,1.02,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9419761714039872,0.4438775510204081,4.092746968754035,0,0,0,1,0,1,0,-0.3317599453324997,-0.3464134617599999,2.4069849594750035,2.495205225,4.571174515,7.589258675,5.489672395295445,-0.1538200844420572,2.2531648750329465,33.43,39.77,13.295111000000002
1353,37016,37016,14014,MABa0.125Sn0.625Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.13,0.0,0.63,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.21,2471.0,701.45,5.65,113.27,27.13,643.11,7.55,233.23,1.57,47.75,5.13,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.906174965919417,0.5499999999999999,3.8884908872808177,0,0,1,0,0,1,0,-0.0085006651127722,-0.0404730529408754,2.3169514948499974,4.845206607,3.473284216,6.755968955,5.533795576183063,-0.06468017124193648,2.2522713236080607,37.45,35.5,13.29475
2641,66602,66602,22712,Cs0.625FA0.125K0.250GeBr3,0.25,0.0,0.63,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.78,888.13,316.91,1.52,98.47,41.6,445.65,2.7,65.19,1.02,50.5,5.75,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.934480339801303,0.4438775510204081,4.110880586611081,0,0,0,1,0,1,0,-0.3283210407024997,-0.3409819082300004,2.3782271663750043,2.5250025875,4.571174515,7.589258675,5.502721577834114,-0.12639200535338846,2.251835161021616,34.61,38.41,13.293700999999999
1774,50037,50037,18393,CsCa0.125Ge0.125Pb0.625Sn0.125Cl3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.13,0.13,0.63,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.12,2231.88,728.98,8.87,158.42,79.38,704.75,8.92,208.61,2.08,64.0,5.38,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8567334720860899,0.6187845303867404,4.142456086964232,0,0,1,0,0,1,0,-0.2956405082400002,-0.3253935978399995,2.375539236300003,2.1826697585,4.0634792795,8.290921785,5.504766565014109,-0.12300305313589255,2.2525361831641106,34.61,38.41,13.293700999999999
1328,36159,36159,13881,MACa0.250Ge0.125Sn0.500Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.25,0.13,0.0,0.13,0.5,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.09,2472.5,812.25,5.03,89.4,15.5,665.7,10.73,242.75,1.6,38.75,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.939226940360247,0.4954545454545454,3.909681448903449,0,0,1,0,0,1,0,0.0454811450167089,0.0159782379334528,2.2813638354999948,4.845206607,3.5300805800000004,6.755968955,5.551776459789237,-0.028905457960760605,2.2524583775392344,39.03,34.06,13.293618000000002
129,4104,4104,1796,MABa0.250Pb0.625Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.25,0.0,0.0,0.63,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.26,1990.75,756.16,8.31,174.78,34.75,641.6,6.01,163.35,1.8,70.0,5.88,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8930799519610441,0.5727272727272726,3.914120940385279,1,0,0,0,0,1,0,0.0585269369777498,-0.0520856429689751,2.292926827325,4.845206607,3.5049471525,6.755968955,5.543848353989496,-0.042615059673004385,2.2503117676519957,38.42,34.6,13.293320000000001
726,21041,21041,7813,MABa0.250Pb0.125Sn0.500Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.25,0.0,0.5,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.24,2417.25,708.39,6.29,130.54,40.25,638.15,7.22,219.59,1.61,54.0,5.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8982722772631432,0.5636363636363636,3.9013390609471226,0,1,0,0,0,1,0,0.0177006734873339,-0.0529551399252077,2.295820576049998,4.845206607,3.51557056,6.755968955,5.547204940210244,-0.040705347814755655,2.2551152282352422,38.42,34.6,13.293320000000001
2380,61705,61705,21501,FABa0.125Ca0.250Ge0.125Sn0.500I3,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.13,0.13,0.5,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.11,2525.38,807.25,5.16,95.62,30.0,659.88,10.71,243.16,1.59,41.0,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.0104577265898396,0.5045454545454545,3.748570056057586,0,0,0,1,0,1,0,0.0801379143104248,0.0388555641290931,2.446451356974996,4.444730055,3.575061642,6.755968955,5.470642964862812,-0.1925827136246867,2.2538686433503092,31.56,42.12,13.293072
1796,50079,50079,18415,CsCa0.125Ge0.375Pb0.125Sn0.375Cl3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.38,0.38,0.13,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.03,2716.13,857.81,6.35,102.65,84.63,714.68,16.29,275.82,1.91,43.5,4.63,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8838834764831842,0.569060773480663,3.979169055431475,0,0,1,0,0,1,0,-0.3539129961849995,-0.2800546799199999,2.3317434720000003,2.1826697585,4.1421443165,8.290921785,5.525916807319844,-0.07995492868015619,2.251788543319844,36.64,36.28,13.292992000000002
2658,66723,66723,22770,Cs0.875MA0.125GeBr3,0.0,0.0,0.88,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.79,859.38,286.43,1.72,120.3,40.89,444.52,2.6,62.25,1.01,57.25,6.13,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.936978950335531,0.4438775510204081,4.104619779227012,0,0,0,1,0,1,0,-0.3291549438500001,-0.3454893901649995,2.390211876975,2.5154674315,4.571174515,7.589258675,5.498559305301962,-0.13654663318553872,2.2536652437894613,34.03,39.06,13.292118
736,21140,21140,7849,MABa0.250Ge0.125Pb0.375Sn0.125Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.25,0.13,0.13,0.38,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.21,2232.88,820.57,7.05,146.9,37.38,646.56,9.69,196.96,1.71,59.75,5.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.906174965919417,0.5499999999999999,3.8884908872808177,0,1,0,0,0,1,0,0.0705729446854497,-0.0084307763804262,2.272598548849996,4.845206607,3.5442796709999995,6.755968955,5.556235488456506,-0.02006378596849201,2.252534762881504,39.43,33.71,13.291853000000001
671,20175,20175,7529,MABa0.125Ge0.125Pb0.250Sn0.250Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.13,0.13,0.25,0.25,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.19,2286.63,813.63,6.41,129.63,24.25,651.52,10.02,210.6,1.67,53.5,5.25,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.911521130910092,0.5409090909090909,3.88404035003784,0,1,0,0,0,1,0,0.049422943910415,-0.0174140107714451,2.2975536661250007,4.845206607,3.5019415055,6.755968955,5.542897208705795,-0.045879624356705895,2.251674041768295,38.26,34.74,13.291523999999999
2652,66685,66685,22752,Cs0.750FA0.125Rb0.125GeBr3,0.0,0.13,0.75,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.82,868.0,309.48,1.73,115.99,41.05,438.29,2.67,63.08,1.02,57.25,6.13,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9444747819382152,0.4438775510204081,4.087121064145467,0,0,0,1,0,1,0,-0.3338180648825001,-0.3496049080200005,2.4145752183500027,2.484011781,4.571174515,7.589258675,5.484738219935644,-0.1625493892393577,2.2520258291106448,33.02,40.25,13.290550000000001
1961,50992,50992,18627,RbGeBr1.250Cl1.625I0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.542,0.417,0.042,1.61,961.0,312.63,1.53,85.47,46.89,403.0,2.34,69.2,0.82,37.0,5.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.89,286.89,220.18,3.25,57.78,336.49,1194.65,4.26,12.53,3.06,26.0,3.5,0.8966933819394625,0.4603174603174603,4.179052296064928,0,0,0,1,0,1,0,-0.2801971780274998,-0.1399868416154997,2.2577638442499985,2.3313974635,4.571174515,7.934597151,5.562163534143612,-0.006718387981387686,2.251045456268611,40.2,33.06,13.290120000000002
2526,63048,63048,21725,FABa0.500Pb0.250Sn0.250I3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.29,2263.75,777.44,6.46,150.14,31.75,607.48,7.0,187.17,1.52,61.0,5.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9583424283703066,0.5863636363636363,3.617105443658991,0,0,0,1,0,1,0,0.036870186325785,-0.0432778795813837,2.4509067376999947,4.444730055,3.3125857445,6.755968955,5.387844969791059,-0.2776083990589384,2.1732983386410565,31.3,42.46,13.28998
2484,62676,62676,21679,FABa0.375Pb0.250Sn0.250Sr0.125I3,0.0,0.0,0.0,0.0,1.0,0.0,0.13,0.38,0.0,0.25,0.25,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.27,2210.88,782.44,6.33,143.93,17.25,613.3,7.02,186.75,1.52,58.75,5.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9638660158537088,0.5772727272727273,3.62276379036625,0,0,0,1,0,1,0,0.0442894524952104,-0.0351177734003599,2.45112468735,4.444730055,3.2676046824999996,6.755968955,5.3731327073553175,-0.292429636319683,2.158695051030317,31.3,42.46,13.28998
557,16771,16771,5947,CsBa0.125Ca0.125Ge0.375Pb0.250Sn0.125Cl3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.13,0.38,0.13,0.25,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.07,2509.75,931.87,6.39,116.04,61.63,689.83,16.09,242.99,1.82,48.25,4.88,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8716073170875847,0.5911602209944752,4.036055493839328,1,0,0,0,0,1,0,-0.2042579694275003,-0.0934921098630001,2.453099702249992,2.1826697585,3.894178439,8.290921785,5.458112296269391,-0.20843755485560522,2.2446621473943864,31.3,42.46,13.28998
2362,61536,61536,21447,FABa0.125Ca0.125Ge0.250Sn0.375Sr0.125I3,0.0,0.0,0.0,0.0,1.0,0.13,0.13,0.13,0.25,0.38,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.11,2541.5,886.8,5.03,95.8,28.38,661.52,13.74,246.44,1.59,41.0,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.0104577265898396,0.5045454545454545,3.748570056057586,0,0,0,1,0,1,0,0.0879289811128747,0.0484777860348588,2.4438397706499995,4.444730055,3.5751652849999997,6.755968955,5.470674683883669,-0.1912452014413315,2.252594569208668,31.74,41.87,13.289537999999999
2342,61335,61335,21365,FABa0.125Ge0.500Pb0.125Sr0.250I3,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.13,0.5,0.0,0.13,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.08,2479.88,1066.58,5.16,101.28,25.25,670.73,19.55,241.14,1.64,42.75,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.019699717991576,0.4909090909090909,3.788954637437698,0,0,0,1,0,1,0,0.09406729344675,0.0459868708432007,2.4320573986000027,4.444730055,3.606672757,6.755968955,5.480283341902367,-0.17574535739763486,2.256312041202368,32.17,41.05,13.205785
1687,49946,49946,18306,CsGeBr0.750Cl2.125I0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.708,0.25,0.042,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.86,271.44,204.55,3.26,50.38,340.52,1213.19,3.92,11.78,3.09,23.0,3.33,0.9324485026635791,0.4677419354838709,4.023321116260686,0,0,1,0,0,1,0,-0.4173165129500003,-0.2721373555749998,2.3196936280000005,2.1826697585,4.571174515,8.0515582765,5.5377217593121495,-0.06212505468785112,2.2575685733121493,37.23,35.47,13.205480999999997
2772,66915,66915,22930,CsGeBr0.625Cl2I0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.667,0.208,0.125,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.89,285.78,218.52,3.41,56.14,337.07,1197.6,4.21,12.48,3.06,25.25,3.46,0.9299991361257852,0.4603174603174603,4.057803874881374,0,0,0,1,0,1,0,-0.4342696139300007,-0.3074858123325005,2.398722866749992,2.1826697585,4.571174515,7.952890140499999,5.496904053126082,-0.1424573802489144,2.2562654865010776,33.67,39.22,13.205373999999999
