,Unnamed: 0.1,Unnamed: 0,Index,Formula,K,Rb,Cs,MA,FA,Ca,Sr,Ba,Ge,Sn,Pb,Cl,Br,I,A_ion_rad,A_BP,A_MP,A_dens,A_at_wt,A_EA,A_IE,A_hof,A_hov,A_En,A_at_num,A_period,B_ion_rad,B_BP,B_MP,B_dens,B_at_wt,B_EA,B_IE,B_hof,B_hov,B_En,B_at_num,B_period,X_ion_rad,X_BP,X_MP,X_dens,X_at_wt,X_EA,X_IE,X_hof,X_hov,X_En,X_at_num,X_period,t,o,tao,Cubic,Tetra,Ortho,Hex,PBE,HSE,Expt,Decomp(PBE),Decomp(HSE),Band gap(HSE-mf1),A_En_mull,B_En_mull,X_En_mull,x(S),CBM,VBM,n_abs(%),n_cu(%),n_STH(%)
547,49922,49922,18282,CsGeBr0.375Cl2.500I0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.833,0.125,0.042,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.85,259.86,192.83,3.27,44.82,343.55,1227.09,3.66,11.21,3.11,20.75,3.21,0.9332769648748916,0.4702702702702702,4.011826863387123,0,0,1,0,0,1,0,-0.4327624155300008,-0.2721111244225005,2.352960581975005,2.1826697585,4.571174515,8.139292075999998,5.573848325143718,-0.042631965843784814,2.31032861613122,35.63,33.72,12.014436
1014,66890,66890,22905,CsGeBr0.250Cl2.375I0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.792,0.083,0.125,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.87,274.19,206.8,3.42,50.59,340.1,1211.5,3.95,11.91,3.08,23.0,3.33,0.931626087621692,0.4652406417112299,4.0348153691342485,0,0,0,1,0,1,0,-0.4415570198824999,-0.3057253741124991,2.4497071206000016,2.1826697585,4.571174515,8.04062394,5.533208265074422,-0.1316452952255791,2.3180618253744223,31.56,37.76,11.917055999999997
229,20223,20223,7558,MABa0.125Ge0.250Sn0.375Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.13,0.25,0.38,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.14,2528.75,878.05,5.16,101.74,26.88,656.49,13.7,244.21,1.59,43.25,4.88,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.92516665682192,0.5181818181818181,3.8869661018232304,0,1,0,0,0,1,0,0.0463818023588125,0.0102733011258857,2.4000023104999983,4.845206607,3.5413258455,6.755968955,5.55530905908141,-0.0846920961685893,2.315310214331409,33.67,35.39,11.915813
68,8934,8934,3569,FACa0.125Ge0.125Sn0.500Sr0.250I3,0.0,0.0,0.0,0.0,1.0,0.13,0.25,0.0,0.13,0.5,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.12,2459.75,803.5,5.15,95.35,14.0,660.66,10.69,240.53,1.59,41.0,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.0074141792205933,0.5090909090909091,3.736349256440673,1,0,0,0,0,1,0,0.1242972404315,0.0987538973339998,2.518003629674996,4.444730055,3.496189319,6.755968955,5.44628863091166,-0.2527131839258385,2.2652904457491574,28.52,41.78,11.915655999999998
300,28145,28145,10318,FABa0.250Ge0.125Sn0.500Sr0.125I3,0.0,0.0,0.0,0.0,1.0,0.0,0.13,0.25,0.13,0.5,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.2,2552.75,784.75,5.54,113.72,41.5,643.98,10.6,239.13,1.57,47.75,5.13,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9837103161801086,0.5454545454545454,3.659904863806163,0,1,0,0,0,1,0,0.1306955086497503,0.0846417124960999,2.518762895399996,4.444730055,3.552260182,6.755968955,5.463646828192038,-0.23573461950796015,2.283028275892036,28.52,41.78,11.915655999999998
529,49903,49903,18263,CsGeBr0.125Cl2.625I0.250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.042,0.083,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.85,261.23,193.95,3.35,44.93,343.33,1226.24,3.68,11.28,3.11,20.75,3.21,0.9332769648748916,0.4702702702702702,4.011826863387123,0,0,1,0,0,1,0,-0.4229952880100006,-0.2570688221925,2.371426960375003,2.1826697585,4.571174515,8.1337471755,5.571569700927514,-0.05414377925998837,2.3172831811150147,34.82,34.22,11.915403999999999
14,2015,2015,1270,MACa0.125Ge0.375Sn0.250Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.13,0.25,0.0,0.38,0.25,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.05,2517.5,980.09,4.65,83.82,13.75,674.04,16.84,251.51,1.61,36.5,4.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.950786656549296,0.4772727272727272,3.9421334278024935,1,0,0,0,0,1,0,0.0506310845813474,0.0358014609979525,2.3850166704749967,4.845206607,3.5642309484999997,6.755968955,5.562476826083944,-0.07003150915355505,2.3149851613214416,34.21,34.83,11.915343
241,20706,20706,7774,MABa0.125Ca0.250Ge0.125Sn0.500I3,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.13,0.13,0.5,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.11,2525.38,807.25,5.16,95.62,30.0,659.88,10.71,243.16,1.59,41.0,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9335518531073148,0.5045454545454545,3.898227129819544,0,1,0,0,0,1,0,0.0368003361918752,0.0038804594630663,2.385485253675001,4.845206607,3.575061642,6.755968955,5.565853284460757,-0.06688934237674404,2.318595911298257,34.21,34.83,11.915343
247,21023,21023,7808,MABa0.250Sn0.625Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.25,0.0,0.63,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.23,2523.88,696.45,5.78,119.48,41.63,637.29,7.53,233.64,1.57,50.0,5.25,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9008911468761552,0.5590909090909091,3.896222693483652,0,1,0,0,0,1,0,-0.0007284981139915,-0.0388951126342584,2.4237876724500023,4.845206607,3.518265278,6.755968955,5.548055076578927,-0.10383875964607459,2.3199489128039277,32.59,36.56,11.914904000000002
975,66770,66770,22802,CsGe0.375Sn0.500Sr0.125Cl3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.38,0.5,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2810.0,837.12,5.97,97.54,84.5,708.78,16.55,287.66,1.85,41.75,4.63,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8746442763805726,0.5856353591160222,4.019604800418667,0,0,0,1,0,1,0,-0.3466707331724995,-0.2623509177574996,2.481157942549999,2.1826697585,4.110895952,8.290921785,5.517554022849232,-0.16302494842576754,2.3181329941242312,30.05,39.65,11.914825
1071,66947,66947,22962,CsGeBr1.125Cl1.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.625,0.375,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.87,273.93,207.34,3.18,52.12,339.73,1209.4,3.99,11.9,3.08,23.75,3.38,0.931626087621692,0.4652406417112299,4.0348153691342485,0,0,0,1,0,1,0,-0.4595506019050008,-0.3333865813724992,2.463428768225,2.1826697585,4.571174515,8.0278240295,5.527921575603568,-0.14379280850893283,2.3196359597160674,30.89,38.57,11.914273000000001
1056,66932,66932,22947,CsGeBr0.875Cl2I0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.667,0.292,0.042,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.87,275.31,208.46,3.26,52.23,339.51,1208.55,4.01,11.97,3.08,23.75,3.38,0.931626087621692,0.4652406417112299,4.0348153691342485,0,0,0,1,0,1,0,-0.4593764860099999,-0.3242408189125002,2.460310190099997,2.1826697585,4.571174515,8.022279129,5.525630343708564,-0.1445247513414345,2.3157854387585624,30.89,38.57,11.914273000000001
214,18934,18934,7230,MACa0.125Ge0.250Sn0.375Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.13,0.25,0.0,0.25,0.38,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.09,2488.63,891.8,4.9,89.58,13.88,667.35,13.77,246.02,1.6,38.75,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.939226940360247,0.4954545454545454,3.909681448903449,0,1,0,0,0,1,0,0.0261992682662712,-0.0075929836102844,2.415488112524996,4.845206607,3.5302360445,6.755968955,5.551825358896656,-0.09591869736584191,2.3195694151591537,33.02,36.08,11.913616
219,19180,19180,7353,MACa0.250Ge0.125Sn0.500Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.25,0.13,0.0,0.13,0.5,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.09,2472.5,812.25,5.03,89.4,15.5,665.7,10.73,242.75,1.6,38.75,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.939226940360247,0.4954545454545454,3.909681448903449,0,1,0,0,0,1,0,0.0210761132762789,-0.0129510905403028,2.4125715961500047,4.845206607,3.5300805800000004,6.755968955,5.551776459789237,-0.09450933828576558,2.318062257864239,33.02,36.08,11.913616
1154,67635,67635,23139,CsBa0.125Ge0.375Sn0.500Cl3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.38,0.5,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.08,2862.88,832.12,6.1,103.75,99.0,702.95,16.53,288.07,1.84,44.0,4.75,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.868591374813925,0.5966850828729282,4.054055077700078,0,0,0,1,0,1,0,-0.2701589202675006,-0.1915125190889998,2.454774693200004,2.1826697585,4.1558251925,8.290921785,5.5295622477970685,-0.13782509880293392,2.3169495943970704,31.3,38.06,11.91278
243,20775,20775,7792,MABa0.125Ca0.250Ge0.375Sn0.250I3,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.13,0.38,0.25,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.04,2583.13,983.84,4.66,84.09,29.75,673.25,16.86,254.15,1.6,36.5,4.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9537211832670408,0.4727272727272727,3.952257696591192,0,1,0,0,0,1,0,0.0682815147806275,0.0420149276235875,2.3459406810750014,4.845206607,3.6430514499999997,6.755968955,5.5868641119293265,-0.026106228608174575,2.319834452466827,36.0,33.09,11.912400000000002
1040,66916,66916,22931,CsGeBr0.625Cl2.125I0.250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.708,0.208,0.083,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.87,276.68,209.59,3.34,52.33,339.3,1207.71,4.02,12.03,3.08,23.75,3.38,0.931626087621692,0.4652406417112299,4.0348153691342485,0,0,0,1,0,1,0,-0.4494624827874998,-0.314050746239999,2.469034554624996,2.1826697585,4.571174515,8.0168378715,5.523381322678109,-0.15113595463438956,2.317898599990606,30.7,38.8,11.911599999999998
236,20578,20578,7731,MABa0.125Ca0.125Ge0.375Sn0.250Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.13,0.13,0.13,0.38,0.25,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.07,2570.38,975.09,4.78,90.03,28.25,668.21,16.82,251.93,1.6,38.75,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9449714476407376,0.4863636363636363,3.924307941013367,0,1,0,0,0,1,0,0.0590120095248423,0.0316850975030751,2.372124863574997,4.845206607,3.6091601890000002,6.755968955,5.57643030807213,-0.04963212371536918,2.3224927398596282,34.82,33.92,11.810944000000001
926,66298,66298,22578,Cs0.500K0.375MA0.125GeBr3,0.38,0.0,0.5,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.71,892.75,299.65,1.34,85.12,41.97,460.69,2.69,65.69,1.02,43.75,5.38,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9169900660617064,0.4438775510204081,4.161495723386933,0,0,0,1,0,1,0,-0.3020732059400005,-0.3043429011475005,2.447690644249998,2.6048595189999997,4.571174515,7.589258675,5.537095769371927,-0.12674955275307243,2.3209410914969255,31.56,37.42,11.809752000000001
203,17051,17051,6051,RbCa0.250Ge0.500Sn0.250Cl3,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,1.0,0.0,0.0,1.61,961.0,312.63,1.53,85.47,46.89,403.0,2.34,69.2,0.82,37.0,5.0,0.97,2711.75,1010.03,4.88,76.0,51.25,705.65,19.83,278.41,1.74,33.5,4.25,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8698939538338102,0.5359116022099447,4.141715474941662,0,1,0,0,0,1,0,-0.1213504682984999,0.0257554918174009,2.449427601849997,2.3313974635,3.922369335,8.290921785,5.538531776859833,-0.12618202406516565,2.3232455777848315,31.56,37.42,11.809752000000001
539,49913,49913,18273,CsGeBr0.250Cl2.625I0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.083,0.042,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.84,256.0,188.92,3.28,42.97,344.55,1231.72,3.57,11.02,3.12,20.0,3.17,0.934111541198465,0.4728260869565217,4.000332610513559,0,0,1,0,0,1,0,-0.4335450602975003,-0.2721862917475005,2.356664781925008,2.1826697585,4.571174515,8.1684675805,5.585827508121743,-0.03250488284076147,2.324159899084247,35.63,33.14,11.807782000000001
556,49931,49931,18291,CsGeBr0.500Cl2.500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.833,0.167,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.84,254.63,187.8,3.2,42.86,344.77,1232.57,3.56,10.95,3.13,20.0,3.17,0.934111541198465,0.4728260869565217,4.000332610513559,0,0,1,0,0,1,0,-0.4348167530674999,-0.28341046238,2.351890795899998,2.1826697585,4.571174515,8.174012481,5.588102254550063,-0.027843143399936432,2.3240476525000613,35.83,32.95,11.805985
448,37121,37121,14073,MABa0.125Ge0.125Sn0.500Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.13,0.13,0.5,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.18,2499.88,789.75,5.4,107.5,27.0,649.8,10.63,238.72,1.58,45.5,5.0,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.914217938989708,0.5363636363636363,3.883028950672287,0,0,1,0,0,1,0,0.0538084435427638,0.0193710894810549,2.4483472714500047,4.845206607,3.5072791199999998,6.755968955,5.544585862111114,-0.11958777361388906,2.3287594978361157,31.56,37.08,11.702447999999999
201,17041,17041,6042,RbCa0.125Ge0.625Sn0.125Sr0.125Cl3,0.0,1.0,0.0,0.0,0.0,0.13,0.13,0.0,0.63,0.13,0.0,1.0,0.0,0.0,1.61,961.0,312.63,1.53,85.47,46.89,403.0,2.34,69.2,0.82,37.0,5.0,0.97,2727.88,1089.58,4.75,76.18,49.63,707.3,22.87,281.68,1.74,33.5,4.25,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8698939538338102,0.5359116022099447,4.141715474941662,0,1,0,0,0,1,0,-0.1127062647984999,0.049659107496059,2.4592931935999958,2.3313974635,3.9225247994999997,8.290921785,5.5385756804981225,-0.13107091630187573,2.32822227729812,31.13,37.59,11.701767
889,65249,65249,22201,Cs0.250FA0.125K0.625GeBr3,0.63,0.0,0.25,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.69,921.5,330.13,1.14,63.29,42.67,461.81,2.79,68.62,1.03,37.0,5.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9119928449932502,0.4438775510204081,4.178410079170353,0,0,0,1,0,1,0,-0.2121663186499994,-0.2157518650432498,2.457069830200002,2.614291032,4.571174515,7.589258675,5.541099649017452,-0.12743526608254907,2.3296345641174527,31.13,37.59,11.701767
655,50071,50071,18410,CsCa0.125Ge0.375Sn0.500Cl3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.38,0.5,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.03,2822.75,845.87,5.84,91.59,86.0,713.81,16.59,289.88,1.86,39.5,4.5,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8838834764831842,0.569060773480663,3.979169055431475,0,0,1,0,0,1,0,-0.3399249818149994,-0.2526677272124999,2.482716123675002,2.1826697585,4.144735391499999,8.290921785,5.5266079702796835,-0.15475009155781794,2.3279660321171844,30.05,38.94,11.701469999999999
1150,67203,67203,23121,CsCa0.250Ge0.750Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.9,2769.5,1186.63,4.38,64.48,51.0,719.03,25.98,289.39,1.76,29.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9147884931434356,0.4591836734693877,4.110422680718417,0,0,0,1,0,1,0,-0.2823671016400003,-0.2757711687975002,2.5294302539249918,2.1826697585,3.9904109644999997,7.589258675,5.2014058849443945,-0.5033092420181018,2.02612101190689,28.08,41.67,11.700935999999999
695,50752,50752,18561,CsBa0.125Ca0.125Ge0.750Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.13,0.75,0.0,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.95,2809.63,1172.88,4.63,76.63,64.0,708.16,25.92,287.58,1.74,33.5,4.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8990704777973284,0.4846938775510204,4.089668629959058,0,0,1,0,0,1,0,-0.1663470796972496,-0.14975076497225,2.5298271016499982,2.1826697585,4.001448944,7.589258675,5.204280255159219,-0.5006332956657806,2.0291938059842174,28.08,41.67,11.700935999999999
1140,67105,67105,23081,CsCa0.125Ge0.750Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.75,0.0,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.93,2756.75,1177.88,4.5,70.42,49.5,713.99,25.94,287.17,1.75,31.25,4.13,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9052924188201472,0.4744897959183674,4.094118631422381,0,0,0,1,0,1,0,-0.2671861049450005,-0.2588790524175003,2.530132368325006,2.1826697585,3.9565197035,7.589258675,5.192540424501237,-0.5125257596612665,2.0176066086637396,28.08,41.67,11.700935999999999
1032,66908,66908,22923,CsGeBr0.500Cl2.250I0.250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.167,0.083,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.87,272.82,205.68,3.34,50.48,340.31,1212.34,3.94,11.85,3.08,23.0,3.33,0.931626087621692,0.4652406417112299,4.0348153691342485,0,0,0,1,0,1,0,-0.4529042363700003,-0.3147840500324988,2.469606619549995,2.1826697585,4.571174515,8.046065197499999,5.535454623386391,-0.13934868638860687,2.330257933161388,30.7,38.11,11.69977
242,20748,20748,7785,MABa0.125Ca0.250Ge0.250Sn0.375I3,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.13,0.25,0.38,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.08,2554.25,895.55,4.91,89.85,29.88,666.56,13.78,248.66,1.6,38.75,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.942090437129638,0.4909090909090909,3.9165967966643938,0,1,0,0,0,1,0,0.046369691586465,0.0154137716076994,2.381819143999993,4.845206607,3.6090565459999997,6.755968955,5.576398280421647,-0.054511291578349885,2.327307852421643,34.41,34.0,11.699399999999999
210,18508,18508,6977,MAGe0.500Sn0.125Sr0.375I3,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.5,0.13,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.05,2533.63,1059.64,4.53,84.0,12.13,675.69,19.88,254.78,1.61,36.5,4.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.950786656549296,0.4772727272727272,3.9421334278024935,0,1,0,0,0,1,0,0.05868269079769,0.0297682667238618,2.422640431975004,4.845206607,3.5643864130000003,6.755968955,5.5625253500210095,-0.088794865966493,2.3338455660085113,32.59,35.57,11.592263
206,17486,17486,6089,MASn0.625Sr0.375I3,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.0,0.63,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.19,2418.13,706.45,5.52,107.05,12.63,648.94,7.57,232.82,1.58,45.5,5.0,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.911521130910092,0.5409090909090909,3.88404035003784,0,1,0,0,0,1,0,-0.0240125717422463,-0.0646271417216475,2.5027055791999997,4.845206607,3.4283549755,6.755968955,5.519404252773215,-0.17194853682678568,2.330757042373214,29.17,39.74,11.592158000000001
994,66870,66870,22885,CsGeCl2.500I0.500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.833,0.0,0.167,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.88,275.57,207.92,3.5,50.69,339.88,1210.65,3.97,11.98,3.08,23.0,3.33,0.9308096537801098,0.4627659574468085,4.046309622007811,0,0,0,1,0,1,0,-0.453815507395,-0.3046262070650006,2.478978268724993,2.1826697585,4.571174515,8.035079039500001,5.530918493350094,-0.14857064101240303,2.33040762771259,30.29,38.27,11.591983
520,49893,49893,18253,CsGeCl2.750I0.250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.917,0.0,0.083,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.84,257.37,190.05,3.36,43.07,344.34,1230.87,3.59,11.09,3.12,20.0,3.17,0.934111541198465,0.4728260869565217,4.000332610513559,0,0,1,0,0,1,0,-0.4238105159225011,-0.2571658586000001,2.375038092325004,2.1826697585,4.571174515,8.162974501499999,5.583573411901369,-0.04394563426113307,2.331092458063871,34.82,33.29,11.591578
233,20395,20395,7655,MABa0.125Ca0.125Sn0.625Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.13,0.13,0.13,0.0,0.63,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.18,2483.75,710.2,5.53,107.32,28.63,648.15,7.59,235.45,1.58,45.5,5.0,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.914217938989708,0.5363636363636363,3.883028950672287,0,1,0,0,0,1,0,-0.0055038013703886,-0.0402076261163717,2.453743130500003,4.845206607,3.5071754769999997,6.755968955,5.544553092303772,-0.12231847294622966,2.3314246575537734,31.3,37.03,11.59039
29,3304,3304,1577,MABa0.125Ge0.375Sn0.250Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.13,0.38,0.25,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.11,2557.63,966.34,4.91,95.98,26.75,663.18,16.78,249.71,1.59,41.0,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9335518531073148,0.5045454545454545,3.898227129819544,1,0,0,0,0,1,0,0.0461521741371825,0.0267027378939421,2.412988500550004,4.845206607,3.5753207495,6.755968955,5.565933960693353,-0.08056028958164974,2.332428210968354,33.02,35.1,11.590020000000003
